Time Bucket (America/Los_Angeles),Main panel-Mains_A (kWhs),Main panel-Mains_B (kWhs),Main panel-Mains_C (kWhs),Main panel-Water Heater-Tankless water heater (kWhs),Main panel-Pump-Sump pump (kWhs),Main panel-Garage/Shop/Barn/Shed-Trash motion detector (kWhs),Main panel-Pump-Pool pump (kWhs),Main panel-Pump-Spa pump (kWhs),Main panel-Garage/Shop/Barn/Shed-Garden shed (kWhs),Main panel-Circuit_7 (kWhs),Main panel-Circuit_8 (kWhs),Main panel-Circuit_9 (kWhs),Main panel-Circuit_10 (kWhs),Main panel-Circuit_11 (kWhs),Main panel-Solar/Generation-Generator (kWhs),Main panel-Air Conditioner-Air Conditioner (kWhs),Main panel-Solar/Generation-Solar inverter (kWhs),Main panel-Cooktop/Range/Oven/Stove-Oven (kWhs),Main panel-Cooktop/Range/Oven/Stove-Stove (kWhs)
01/06/2024 10:00:00,No CT,-0.2801,-1.9938,0.0021,No CT,0.0000,0.0000,0.0000,0.0812,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0369,-0.7514,No CT,0.0015
01/06/2024 11:00:00,No CT,-0.4353,-2.6791,0.0026,No CT,0.0001,0.0000,0.0000,0.0891,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0407,-1.0875,No CT,0.0022
01/06/2024 12:00:00,No CT,-0.3612,-2.1360,0.0000,No CT,0.0000,0.0000,0.0000,0.0886,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.7535,No CT,0.0013
01/06/2024 13:00:00,No CT,-0.6520,-2.3473,0.0033,No CT,0.0001,0.0000,0.0000,0.0921,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.3237,No CT,0.0015
01/06/2024 14:00:00,No CT,-0.8239,-3.0452,0.0103,No CT,0.0001,0.0000,0.0000,0.0997,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-0.3222,No CT,0.0030
01/06/2024 15:00:00,No CT,-0.5288,-3.0406,0.0022,No CT,0.0000,0.0000,0.0000,0.1050,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.3036,No CT,0.0032
01/06/2024 16:00:00,No CT,-0.3853,-2.3466,0.0000,No CT,0.0042,0.0000,0.0000,0.1031,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0980,No CT,0.0015
01/06/2024 17:00:00,No CT,-0.6762,-3.2086,0.0023,No CT,0.0184,0.0000,0.0000,0.1092,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0143,No CT,0.0026
01/06/2024 18:00:00,No CT,-0.6652,-3.6053,0.0020,No CT,0.0133,0.0000,0.0000,0.1084,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0149,No CT,0.0096
01/06/2024 19:00:00,No CT,-0.7087,-3.0169,0.0000,No CT,0.0083,0.0000,0.0000,0.1061,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0393,-0.0137,No CT,0.0115
01/06/2024 20:00:00,No CT,-1.4190,-3.8623,0.0049,No CT,0.0054,0.0000,0.3429,0.1116,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0373,-0.0156,No CT,0.0113
01/06/2024 21:00:00,No CT,-1.9683,-4.1913,0.0028,No CT,0.0135,0.5771,0.0000,0.1120,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-0.0164,No CT,0.0124
01/06/2024 22:00:00,No CT,-2.0484,-4.1962,0.0024,No CT,0.0001,0.4240,0.0000,0.1052,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0407,-0.0165,No CT,0.0122
01/06/2024 23:00:00,No CT,-1.0392,-2.6865,0.0027,No CT,0.0110,0.0000,0.0000,0.0970,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.0133,No CT,0.0115
01/07/2024 00:00:00,No CT,-0.2971,-5.3406,0.0000,No CT,0.0000,0.0000,0.0000,0.0546,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0162,No CT,0.0139
01/07/2024 01:00:00,No CT,-0.1781,-3.0077,0.0000,No CT,0.0000,0.0000,0.0000,0.0494,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0124,No CT,0.0050
01/07/2024 02:00:00,No CT,-0.1734,-1.3776,0.0000,No CT,0.0000,0.0000,0.0000,0.0479,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0394,-0.0094,No CT,0.0005
01/07/2024 03:00:00,No CT,-0.1712,-1.1890,0.0000,No CT,0.0000,0.0000,0.0000,0.0468,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0387,-0.0085,0.0000,0.0049
01/07/2024 04:00:00,No CT,-0.1413,-1.8085,0.0000,No CT,0.0000,0.0000,0.0000,0.0483,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0390,-0.0105,0.0000,0.0078
01/07/2024 05:00:00,No CT,-0.1931,-2.0852,0.0000,No CT,0.0046,0.0000,0.0000,0.0484,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0394,-0.0109,0.0000,0.0086
01/07/2024 06:00:00,No CT,-0.2278,-1.8091,0.0000,No CT,0.0000,0.0000,0.0000,0.0481,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0110,0.0000,0.0084
01/07/2024 07:00:00,No CT,-0.2858,-2.3761,0.0000,No CT,0.0091,0.0000,0.0000,0.0460,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0189,0.0000,0.0093
01/07/2024 08:00:00,No CT,-0.3689,-2.0237,0.0049,No CT,0.0000,0.0000,0.0000,0.1024,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0391,-0.0800,0.0000,0.0015
01/07/2024 09:00:00,No CT,-0.5287,-2.7471,0.0035,No CT,0.0001,0.0000,0.0000,0.4059,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0392,-0.2043,0.0002,0.0017
01/07/2024 10:00:00,No CT,-0.3115,-2.3347,0.0000,No CT,0.0000,0.0000,0.0000,0.1049,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.6575,0.0002,0.0018
01/07/2024 11:00:00,No CT,-0.3041,-1.9591,0.0000,No CT,0.0000,0.0000,0.0000,0.1035,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-1.2363,0.0002,0.0012
01/07/2024 12:00:00,No CT,-0.3137,-1.9198,0.0000,No CT,0.0000,0.0000,0.0000,0.1061,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0409,-1.6318,0.0002,0.0011
01/07/2024 13:00:00,No CT,-0.3053,-2.4100,0.0000,No CT,0.0000,0.0000,0.0000,0.1067,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-1.7336,0.0002,0.0016
01/07/2024 14:00:00,No CT,-0.3154,-1.7674,0.0000,No CT,0.0000,0.0000,0.0000,0.1059,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-1.5111,0.0002,0.0010
01/07/2024 15:00:00,No CT,-0.3051,-1.8127,0.0000,No CT,0.0000,0.0000,0.0000,0.1031,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.6630,0.0002,0.0008
01/07/2024 16:00:00,No CT,-0.3250,-2.7909,0.0035,No CT,0.0000,0.0000,0.0000,0.1078,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0511,0.0002,0.0019
01/07/2024 17:00:00,No CT,-1.0864,-3.3486,0.0053,No CT,0.0002,0.0000,0.0000,0.1098,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0129,0.0002,0.0025
01/07/2024 18:00:00,No CT,-1.2205,-3.9347,0.0026,No CT,0.0000,0.0000,0.0000,0.1107,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0144,0.0002,0.0105
01/07/2024 19:00:00,No CT,-1.0836,-2.9858,0.0000,No CT,0.0222,0.0000,0.0000,0.1122,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0129,0.0002,0.0111
01/07/2024 20:00:00,No CT,-1.9607,-4.8114,0.0017,No CT,0.0009,0.3212,0.3443,0.1137,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0366,-0.0163,0.0002,0.0117
01/07/2024 21:00:00,No CT,-2.9782,-5.1103,0.0017,No CT,0.0047,0.8358,0.0000,0.1138,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0181,0.0002,0.0123
01/07/2024 22:00:00,No CT,-1.4881,-3.3076,0.0046,No CT,0.0043,0.1125,0.0000,0.1145,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0139,0.0002,0.0114
01/07/2024 23:00:00,No CT,-0.4661,-2.5993,0.0002,No CT,0.0000,0.0000,0.0000,0.1150,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0389,-0.0111,0.0002,0.0110
01/08/2024 00:00:00,No CT,-0.2882,-4.4468,0.0000,No CT,0.0000,0.0000,0.0000,0.0561,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0393,-0.0144,0.0000,0.0128
01/08/2024 01:00:00,No CT,-0.1972,-3.3692,0.0000,No CT,0.0047,0.0000,0.0000,0.0500,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0128,0.0066,0.0053
01/08/2024 02:00:00,No CT,-0.1696,-2.0201,0.0000,No CT,0.0042,0.0000,0.0000,0.0489,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0394,-0.0102,0.0066,0.0011
01/08/2024 03:00:00,No CT,-0.2092,-1.7879,0.0001,No CT,0.0000,0.0000,0.0000,0.0488,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0397,-0.0099,0.0000,0.0062
01/08/2024 04:00:00,No CT,-0.1411,-2.0732,0.0000,No CT,0.0000,0.0000,0.0000,0.0498,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0390,-0.0104,0.0000,0.0084
01/08/2024 05:00:00,No CT,-0.1880,-1.4332,0.0000,No CT,0.0000,0.0000,0.0000,0.0486,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0390,-0.0077,0.0000,0.0064
01/08/2024 06:00:00,No CT,-0.1957,-2.0159,0.0000,No CT,0.0190,0.0000,0.0000,0.0492,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0402,-0.0104,0.0000,0.0091
01/08/2024 07:00:00,No CT,-0.2035,-2.2137,0.0000,No CT,0.0092,0.0000,0.0000,0.0465,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0181,0.0000,0.0094
01/08/2024 08:00:00,No CT,-0.5485,-1.9323,0.0082,No CT,0.0001,0.0000,0.0000,0.0850,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.0884,0.0000,0.0017
01/08/2024 09:00:00,No CT,-0.3456,-2.0444,0.0000,No CT,0.0000,0.0000,0.0000,0.0883,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.2717,0.0000,0.0015
01/08/2024 10:00:00,No CT,-0.3833,-2.2427,0.0026,No CT,0.0000,0.0000,0.0000,0.0942,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-0.6637,0.0001,0.0019
01/08/2024 11:00:00,No CT,-0.8429,-2.5384,0.0065,No CT,0.0001,0.0000,0.0000,0.0924,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0421,-1.2072,0.0001,0.0022
01/08/2024 12:00:00,No CT,-0.4913,-2.3271,0.0000,No CT,0.0000,0.0284,0.0000,0.0914,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0416,-1.2259,0.0001,0.0017
01/08/2024 13:00:00,No CT,-0.6361,-2.6124,0.0002,No CT,0.0000,0.0938,0.0000,0.0856,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0416,-1.3313,0.0001,0.0019
01/08/2024 14:00:00,No CT,-0.7341,-3.6823,0.0046,No CT,0.0001,0.0000,0.0000,0.0885,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0420,-1.2972,0.0001,0.0040
01/08/2024 15:00:00,No CT,-0.6302,-3.9953,0.0020,No CT,0.0000,0.0000,0.0000,0.0879,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0416,-0.5448,0.0001,0.0045
01/08/2024 16:00:00,No CT,-0.8471,-3.1799,0.0060,No CT,0.0001,0.0000,0.0000,0.0859,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.1015,0.0001,0.0025
01/08/2024 17:00:00,No CT,-1.0355,-2.8661,0.0008,No CT,0.0181,0.0000,0.0000,0.1177,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-0.0121,0.0001,0.0014
01/08/2024 18:00:00,No CT,-1.1236,-3.3206,0.0039,No CT,0.0349,0.0000,0.0000,0.1111,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.0136,0.0001,0.0096
01/08/2024 19:00:00,No CT,-1.1023,-3.3029,0.0000,No CT,0.0042,0.0000,0.0000,0.0920,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.0138,0.0001,0.0122
01/08/2024 20:00:00,No CT,-1.0809,-3.1277,0.0000,No CT,0.0087,0.0000,0.3446,0.0917,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0366,-0.0131,0.0001,0.0107
01/08/2024 21:00:00,No CT,-1.8329,-3.1430,0.0039,No CT,0.0106,0.0000,0.0000,0.0904,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0140,0.0001,0.0106
01/08/2024 22:00:00,No CT,-4.0169,-5.4784,0.0054,No CT,0.0010,0.7307,0.0000,0.0896,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0391,-0.0192,0.0001,0.0116
01/08/2024 23:00:00,No CT,-1.3378,-2.4358,0.0043,No CT,0.0001,0.0184,0.0000,0.0903,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0390,-0.0120,0.0001,0.0097
01/09/2024 00:00:00,No CT,-0.3782,-2.8780,0.0004,No CT,0.0055,0.0000,0.0000,0.0532,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0386,-0.0114,0.0001,0.0111
01/09/2024 01:00:00,No CT,-0.2035,-1.6962,0.0000,No CT,0.0000,0.0000,0.0000,0.0485,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0384,-0.0074,0.0001,0.0027
01/09/2024 02:00:00,No CT,-0.1621,-1.7475,0.0000,No CT,0.0042,0.0000,0.0000,0.0485,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0385,-0.0084,0.0001,0.0004
01/09/2024 03:00:00,No CT,-0.2226,-1.6665,0.0008,No CT,0.0000,0.0000,0.0000,0.0486,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0381,-0.0085,0.0001,0.0043
01/09/2024 04:00:00,No CT,-0.1301,-1.7565,0.0000,No CT,0.0000,0.0000,0.0000,0.0487,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0379,-0.0084,0.0001,0.0059
01/09/2024 05:00:00,No CT,-0.1922,-1.7537,0.0000,No CT,0.0000,0.0000,0.0000,0.0486,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0378,-0.0083,0.0001,0.0059
01/09/2024 06:00:00,No CT,-0.1869,-1.6934,0.0000,No CT,0.0087,0.0000,0.0000,0.0490,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0106,0.0001,0.0079
01/09/2024 07:00:00,No CT,-0.2096,-1.6939,0.0000,No CT,0.0088,0.0000,0.0000,0.0480,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0228,0.0001,0.0080
01/09/2024 08:00:00,No CT,-0.4245,-2.1574,0.0042,No CT,0.0001,0.0000,0.0000,0.0869,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.1607,0.0001,0.0020
01/09/2024 09:00:00,No CT,-0.4456,-2.1552,0.0042,No CT,0.0000,0.0000,0.0000,0.0918,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0397,-0.4892,0.0001,0.0011
01/09/2024 10:00:00,No CT,-0.7360,-2.8182,0.0070,No CT,0.0001,0.0000,0.0000,0.0915,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.8856,0.0001,0.0020
01/09/2024 11:00:00,No CT,-0.5004,-2.1689,0.0000,No CT,0.0000,0.0000,0.0000,0.0911,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-1.2166,0.0001,0.0015
01/09/2024 12:00:00,No CT,-0.5358,-2.3533,0.0000,No CT,0.0000,0.0000,0.0000,0.0938,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0402,-0.9619,0.0001,0.0016
01/09/2024 13:00:00,No CT,-0.9241,-2.9296,0.0044,No CT,0.0002,0.0000,0.0000,0.0891,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0416,-1.1555,0.0001,0.0026
01/09/2024 14:00:00,No CT,-0.6272,-2.8777,0.0053,No CT,0.0000,0.0000,0.0000,0.0732,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-0.8679,0.0001,0.0029
01/09/2024 15:00:00,No CT,-0.4549,-3.4728,0.0000,No CT,0.0000,0.0000,0.0000,0.0793,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-0.6891,0.0001,0.0041
01/09/2024 16:00:00,No CT,-0.7416,-2.7187,0.0053,No CT,0.0001,0.0000,0.0000,0.0784,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-0.1006,0.0001,0.0020
01/09/2024 17:00:00,No CT,-0.5550,-2.4984,0.0000,No CT,0.0173,0.0000,0.0000,0.0819,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0112,0.0001,0.0012
01/09/2024 18:00:00,No CT,-0.7819,-3.5512,0.0005,No CT,0.0129,0.0000,0.0000,0.0873,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-0.0135,0.0001,0.0100
01/09/2024 19:00:00,No CT,-0.7571,-3.1775,0.0004,No CT,0.0130,0.0000,0.0000,0.0836,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0130,0.0001,0.0119
01/09/2024 20:00:00,No CT,-0.7766,-3.1481,0.0000,No CT,0.0049,0.0000,0.3457,0.0853,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0370,-0.0128,0.0001,0.0113
01/09/2024 21:00:00,No CT,-0.7902,-2.5491,0.0036,No CT,0.0196,0.0000,0.0000,0.0818,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0118,0.0001,0.0112
01/09/2024 22:00:00,No CT,-1.1927,-3.1974,0.0042,No CT,0.0002,0.0000,0.0000,0.1449,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.0135,0.0001,0.0118
01/09/2024 23:00:00,No CT,-0.7625,-2.6167,0.0058,No CT,0.0065,0.0000,0.0000,0.1137,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0397,-0.0119,0.0001,0.0112
01/10/2024 00:00:00,No CT,-0.4522,-5.2963,0.0021,No CT,0.0000,0.0000,0.0000,0.0633,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0157,0.0001,0.0137
01/10/2024 01:00:00,No CT,-0.6407,-3.2485,0.0048,No CT,0.0002,0.0000,0.0000,0.0493,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.0125,0.0001,0.0049
01/10/2024 02:00:00,No CT,-0.1726,-1.6923,0.0000,No CT,0.0000,0.0000,0.0000,0.0480,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0393,-0.0081,0.0001,0.0007
01/10/2024 03:00:00,No CT,-0.1810,-1.6362,0.0007,No CT,0.0045,0.0000,0.0000,0.0478,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0392,-0.0084,0.0001,0.0055
01/10/2024 04:00:00,No CT,-0.1363,-1.9002,0.0000,No CT,0.0000,0.0000,0.0000,0.0482,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0388,-0.0092,0.0096,0.0077
01/10/2024 05:00:00,No CT,-0.1919,-1.7350,0.0000,No CT,0.0048,0.0000,0.0000,0.0478,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0385,-0.0084,0.0079,0.0068
01/10/2024 06:00:00,No CT,-0.1958,-1.6499,0.0000,No CT,0.0000,0.0000,0.0000,0.0478,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0092,0.0065,0.0077
01/10/2024 07:00:00,No CT,-0.1967,-1.6849,0.0000,No CT,0.0134,0.0000,0.0000,0.0449,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0384,-0.0168,0.0040,0.0077
01/10/2024 08:00:00,No CT,-0.4369,-1.8315,0.0102,No CT,0.0000,0.0000,0.0000,0.0720,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.1753,0.0014,0.0014
01/10/2024 09:00:00,No CT,-1.2189,-2.8469,0.0095,No CT,0.0002,0.1140,0.0000,0.1005,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-0.3497,0.0000,0.0021
01/10/2024 10:00:00,No CT,-0.4478,-2.1308,0.0006,No CT,0.0000,0.0000,0.0000,0.0851,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0409,-0.8262,0.0007,0.0014
01/10/2024 11:00:00,No CT,-0.8628,-3.6468,0.0061,No CT,0.0001,0.0000,0.0000,0.0856,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0418,-1.1062,0.0007,0.0041
01/10/2024 12:00:00,No CT,-0.5012,-2.6032,0.0028,No CT,0.0000,0.0000,0.0000,0.0864,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-1.1090,0.0007,0.0027
01/10/2024 13:00:00,No CT,-0.5064,-2.5497,0.0010,No CT,0.0000,0.0515,0.0000,0.0790,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.8352,0.0007,0.0019
01/10/2024 14:00:00,No CT,-0.5450,-2.5388,0.0008,No CT,0.0000,0.0807,0.0000,0.0777,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-0.7487,0.0007,0.0022
01/10/2024 15:00:00,No CT,-0.4979,-2.5712,0.0027,No CT,0.0001,0.0000,0.0000,0.0779,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.2742,0.0007,0.0020
01/10/2024 16:00:00,No CT,-0.2542,-2.2886,0.0000,No CT,0.0045,0.0000,0.0000,0.0819,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.0471,0.0007,0.0018
01/10/2024 17:00:00,No CT,-0.4058,-2.7469,0.0000,No CT,0.0174,0.0000,0.0000,0.3565,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0385,-0.0134,0.0007,0.0013
01/10/2024 18:00:00,No CT,-0.6383,-2.8351,0.0016,No CT,0.0088,0.0000,0.0000,0.0883,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0135,0.0007,0.0092
01/10/2024 19:00:00,No CT,-0.6492,-2.6420,0.0000,No CT,0.0000,0.0000,0.0000,0.0913,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0135,0.0007,0.0116
01/10/2024 20:00:00,No CT,-1.1155,-3.6374,0.0049,No CT,0.0351,0.0000,0.3451,0.1068,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0377,-0.0152,0.0007,0.0115
01/10/2024 21:00:00,No CT,-0.4473,-2.9274,0.0038,No CT,0.0210,0.0000,0.0000,0.1068,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0392,-0.0133,0.0007,0.0117
01/10/2024 22:00:00,No CT,-0.4016,-2.6256,0.0000,No CT,0.0000,0.0000,0.0000,0.1105,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0129,0.0007,0.0117
01/10/2024 23:00:00,No CT,-2.2620,-4.4174,0.0001,No CT,0.0000,0.0000,0.0000,0.1086,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0175,0.0007,0.0123
01/11/2024 00:00:00,No CT,-1.0467,-2.8236,0.0041,No CT,0.0047,0.0000,0.0000,0.0540,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0136,0.0007,0.0113
01/11/2024 01:00:00,No CT,-0.2071,-1.6158,0.0000,No CT,0.0000,0.0000,0.0000,0.0483,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0102,0.0007,0.0031
01/11/2024 02:00:00,No CT,-0.1727,-1.9632,0.0000,No CT,0.0042,0.0000,0.0000,0.0488,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0391,-0.0107,0.0113,0.0008
01/11/2024 03:00:00,No CT,-0.1759,-1.7423,0.0000,No CT,0.0000,0.0000,0.0000,0.0488,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0392,-0.0094,0.0130,0.0059
01/11/2024 04:00:00,No CT,-0.1444,-1.7037,0.0000,No CT,0.0000,0.0000,0.0000,0.0486,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0392,-0.0095,0.0092,0.0076
01/11/2024 05:00:00,No CT,-0.2009,-1.7135,0.0000,No CT,0.0000,0.0000,0.0000,0.0487,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0391,-0.0095,0.0002,0.0071
01/11/2024 06:00:00,No CT,-0.1991,-2.5094,0.0000,No CT,0.0089,0.0000,0.0000,0.0491,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0393,-0.0121,0.0004,0.0096
01/11/2024 07:00:00,No CT,-0.2019,-1.9827,0.0000,No CT,0.0088,0.0000,0.0000,0.0463,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0189,0.0005,0.0089
01/11/2024 08:00:00,No CT,-0.5560,-2.1672,0.0064,No CT,0.0001,0.0000,0.0000,0.0907,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0787,0.0005,0.0020
01/11/2024 09:00:00,No CT,-0.3307,-2.4462,0.0019,No CT,0.0000,0.0000,0.0000,0.0950,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.1879,0.0005,0.0018
01/11/2024 10:00:00,No CT,-0.5835,-2.0969,0.0037,No CT,0.0001,0.0000,0.0000,0.0927,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0410,-0.6711,0.0005,0.0015
01/11/2024 11:00:00,No CT,-0.5471,-2.5921,0.0029,No CT,0.0000,0.0000,0.0000,0.0938,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-1.2702,0.0005,0.0021
01/11/2024 12:00:00,No CT,-0.5491,-2.1756,0.0000,No CT,0.0000,0.0000,0.0000,0.0963,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0416,-1.6409,0.0005,0.0015
01/11/2024 13:00:00,No CT,-0.6817,-3.1986,0.0061,No CT,0.0001,0.0000,0.0000,0.0973,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0416,-1.7017,0.0005,0.0028
01/11/2024 14:00:00,No CT,-0.5374,-2.5653,0.0000,No CT,0.0000,0.0000,0.0000,0.0972,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-1.5774,0.0005,0.0017
01/11/2024 15:00:00,No CT,-0.9132,-3.4277,0.0022,No CT,0.0002,0.0000,0.0000,0.0952,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0410,-0.7299,0.0005,0.0024
01/11/2024 16:00:00,No CT,-0.5491,-3.2738,0.0016,No CT,0.0000,0.0000,0.0000,0.0930,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.1401,0.0005,0.0027
01/11/2024 17:00:00,No CT,-0.9566,-3.4724,0.0039,No CT,0.0384,0.0000,0.0000,0.0984,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0402,-0.0129,0.0005,0.0025
01/11/2024 18:00:00,No CT,-1.0878,-2.3772,0.0000,No CT,0.0105,0.0000,0.0000,0.1003,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.0118,0.0005,0.0084
